Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
95,54810.0,21.909,22.828,1010.0075,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4890.0,0.0
96,54860.0,21.93,22.835,1009.94,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4940.0,0.0
97,54912.0,21.93,22.828,1009.97986,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4992.0,0.0
98,54963.0,21.93,22.828,1009.9889,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5043.0,0.0
99,55014.0,21.919,22.835,1009.9889,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5094.0,0.0
100,55064.0,21.93,22.828,1009.96326,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5144.0,0.0
101,55115.0,21.93,22.843,1009.9852,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5195.0,0.0
102,55166.0,21.919,22.835,1009.9852,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5246.0,0.0
103,55218.0,21.919,22.835,1009.96326,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5298.0,0.0
104,55268.0,21.93,22.835,1009.95825,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5348.0,0.0
105,55319.0,21.919,22.835,1009.96326,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5399.0,0.0
106,55370.0,21.93,22.828,1009.96326,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5450.0,0.0
107,55421.0,21.93,22.835,1009.98157,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5501.0,0.0
108,55472.0,21.919,22.835,1009.9498,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5552.0,0.0
