Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
71,268997.0,20.976,24.651,1009.7102,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3679.0,0.0
72,269048.0,20.954,24.651,1009.71906,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3730.0,0.0
73,269099.0,20.986,24.659,1009.7911,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3781.0,0.0
74,269150.0,20.943,24.666,1009.7911,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3832.0,0.0
75,269201.0,20.954,24.651,1009.8268,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3883.0,0.0
76,269252.0,20.965,24.659,1009.8268,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3934.0,0.0
77,269303.0,20.943,24.651,1009.76385,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,3985.0,0.0
78,269353.0,20.976,24.659,1009.76385,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4035.0,0.0
79,269405.0,20.954,24.659,1009.77734,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4087.0,0.0
80,269456.0,20.943,24.659,1009.7908,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4138.0,0.0
81,269507.0,20.954,24.659,1009.7908,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4189.0,0.0
82,269558.0,20.965,24.666,1009.8176,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4240.0,0.0
83,269608.0,20.943,24.666,1009.76385,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4290.0,0.0
84,269660.0,20.965,24.659,1009.7503,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4342.0,0.0
85,269711.0,20.976,24.659,1009.7503,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4393.0,0.0
86,269762.0,20.954,24.666,1009.7729,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4444.0,0.0
87,269813.0,20.943,24.659,1009.7275,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4495.0,0.0
88,269863.0,20.965,24.666,1009.76385,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4545.0,0.0
89,269915.0,20.976,24.659,1009.76385,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4597.0,0.0
90,269966.0,20.965,24.666,1009.72345,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4648.0,0.0
91,270017.0,20.965,24.643,1009.7587,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4699.0,0.0
92,270068.0,20.965,24.666,1009.7729,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4750.0,0.0
93,270118.0,20.943,24.651,1009.7729,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4800.0,0.0
94,270170.0,20.965,24.666,1009.7729,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4852.0,0.0
95,270221.0,20.954,24.659,1009.7864,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4903.0,0.0
96,270272.0,20.943,24.659,1009.7864,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,4954.0,0.0
97,270323.0,20.976,24.651,1009.7325,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5005.0,0.0
98,270373.0,20.965,24.659,1009.7723,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5055.0,0.0
99,270425.0,20.976,24.659,1009.77734,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5107.0,0.0
100,270476.0,20.965,24.659,1009.77734,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5158.0,0.0
101,270527.0,20.965,24.659,1009.79486,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5209.0,0.0
102,270578.0,20.976,24.666,1009.7497,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5260.0,0.0
103,270628.0,20.965,24.651,1009.7813,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5310.0,0.0
104,270680.0,20.965,24.651,1009.7813,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5362.0,0.0
105,270731.0,20.954,24.651,1009.7503,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5413.0,0.0
106,270782.0,20.954,24.659,1009.7544,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5464.0,0.0
107,270833.0,20.954,24.666,1009.714,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5515.0,0.0
108,270883.0,20.976,24.651,1009.714,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5565.0,0.0
109,270935.0,20.986,24.666,1009.7678,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5617.0,0.0
110,270986.0,20.986,24.659,1009.8083,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5668.0,0.0
111,271037.0,20.943,24.674,1009.7723,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5719.0,0.0
112,271088.0,20.965,24.651,1009.7723,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5770.0,0.0
113,271139.0,20.965,24.666,1009.7813,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5821.0,0.0
114,271190.0,20.976,24.659,1009.8127,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5872.0,0.0
115,271241.0,20.976,24.666,1009.8127,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5923.0,0.0
116,271292.0,20.976,24.651,1009.7908,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5974.0,0.0
117,271343.0,20.965,24.643,1009.7678,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6025.0,0.0
118,271394.0,20.954,24.659,1009.7453,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6076.0,0.0
119,271444.0,20.986,24.666,1009.7453,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6126.0,0.0
120,271496.0,20.976,24.666,1009.7857,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6178.0,0.0
121,271547.0,20.943,24.651,1009.73627,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6229.0,0.0
122,271598.0,20.986,24.659,1009.7587,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6280.0,0.0
123,271649.0,20.976,24.666,1009.7587,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6331.0,0.0
124,271699.0,20.954,24.659,1009.7857,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6381.0,0.0
125,271751.0,20.976,24.659,1009.79486,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6433.0,0.0
